Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
SMARCC2 	 N2 	 0.0381176 	 0.03376068 	 1.129053 	 1.615618 	 -139.6327 	 -135.2117 	 0.07623521 	 -9531.456 	 -9531.372 	 0.07242762 	 -231.4609 
SMARCC2 	 N3 	 0.04254478 	 0.03376068 	 1.260187 	 1.666583 	 -135.0013 	 -123.7513 	 0.07232613 	 -10022.45 	 -10022.27 	 0.04408371 	 -231.5409 
NODAL 	 U 	 Inf 	 0.05042735 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NODAL 	 LR 	 0.07112335 	 0.05042735 	 1.410412 	 1.564012 	 -126.6752 	 -126.1534 	 0.1706961 	 -3976.631 	 -3976.619 	 18.767 	 -98.87129 
NODAL 	 N1 	 0.047978 	 0.05042735 	 0.9514282 	 1.57556 	 -136.0172 	 -134.9263 	 0.1103494 	 -6505.284 	 -6505.26 	 1.497767 	 -162.0333 
NODAL 	 N2 	 0.06107241 	 0.05042735 	 1.211097 	 1.615618 	 -127.3768 	 -122.9557 	 0.1221448 	 -6821.121 	 -6821.036 	 1.085955 	 -161.0626 
NODAL 	 N3 	 0.06419914 	 0.05042735 	 1.273102 	 1.666583 	 -124.3041 	 -113.0541 	 0.1091385 	 -7153.261 	 -7153.08 	 0.7746511 	 -157.0165 
CDH1 	 U 	 Inf 	 0.132906 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CDH1 	 LR 	 0.7279151 	 0.132906 	 5.476918 	 1.564012 	 -66.20516 	 -65.68342 	 1.746996 	 -5416.66 	 -5416.648 	 4.452696 	 -136.2746 
CDH1 	 N1 	 0.7412554 	 0.132906 	 5.577291 	 1.57556 	 -64.83954 	 -63.74863 	 1.704887 	 -5690.826 	 -5690.802 	 3.379136 	 -140.8786 
CDH1 	 N2 	 0.7757424 	 0.132906 	 5.836776 	 1.615618 	 -61.29099 	 -56.86993 	 1.551485 	 -5849.47 	 -5849.386 	 2.866639 	 -135.8249 
CDH1 	 N3 	 0.9538553 	 0.132906 	 7.176918 	 1.666583 	 -54.1425 	 -42.8925 	 1.621554 	 -6815.596 	 -6815.414 	 1.08544 	 -148.246 
LEFTY2 	 U 	 Inf 	 0.1333333 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LEFTY2 	 LR 	 0.1870015 	 0.1333333 	 1.402512 	 1.564012 	 -101.5409 	 -101.0192 	 0.4488037 	 -2913.248 	 -2913.236 	 54.29442 	 -71.25093 
LEFTY2 	 N1 	 0.1425386 	 0.1333333 	 1.069039 	 1.57556 	 -107.7066 	 -106.6157 	 0.3278388 	 -3260.333 	 -3260.309 	 38.30899 	 -77.74891 
LEFTY2 	 N2 	 0.1636778 	 0.1333333 	 1.227583 	 1.615618 	 -101.7449 	 -97.32387 	 0.3273556 	 -5371.247 	 -5371.162 	 4.62227 	 -123.4035 
LEFTY2 	 N3 	 0.1595349 	 0.1333333 	 1.196512 	 1.666583 	 -100.637 	 -89.38699 	 0.2712093 	 -5868.665 	 -5868.483 	 2.795387 	 -123.6504 
RIF1 	 U 	 Inf 	 0.1974359 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
RIF1 	 LR 	 0.2505311 	 0.1974359 	 1.268924 	 1.564012 	 -93.9368 	 -93.41506 	 0.6012747 	 -4770.262 	 -4770.25 	 8.493167 	 -119.4851 
RIF1 	 N1 	 0.2577157 	 0.1974359 	 1.305313 	 1.57556 	 -92.30823 	 -91.21732 	 0.5927461 	 -4983.517 	 -4983.493 	 6.849821 	 -122.5069 
RIF1 	 N2 	 0.2959589 	 0.1974359 	 1.499013 	 1.615618 	 -86.34458 	 -81.92353 	 0.5919179 	 -5092.26 	 -5092.175 	 6.107967 	 -116.1571 
RIF1 	 N3 	 0.3173206 	 0.1974359 	 1.607208 	 1.666583 	 -82.75808 	 -71.50808 	 0.5394451 	 -6303.807 	 -6303.625 	 1.809886 	 -134.9528 
ETV5 	 U 	 Inf 	 0.1709402 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ETV5 	 LR 	 0.1798366 	 0.1709402 	 1.052044 	 1.564012 	 -102.5567 	 -102.035 	 0.4316079 	 -4413.426 	 -4413.414 	 12.13073 	 -110.2166 
ETV5 	 N1 	 0.1843246 	 0.1709402 	 1.078299 	 1.57556 	 -101.0224 	 -99.93144 	 0.4239466 	 -4658.458 	 -4658.434 	 9.477843 	 -114.0638 
ETV5 	 N2 	 0.1320836 	 0.1709402 	 0.772689 	 1.615618 	 -107.321 	 -102.9 	 0.2641672 	 -7653.235 	 -7653.15 	 0.472923 	 -182.676 
ETV5 	 N3 	 0.1572824 	 0.1709402 	 0.9201018 	 1.666583 	 -101.0067 	 -89.7567 	 0.26738 	 -7837.573 	 -7837.391 	 0.3910304 	 -174.7908 
DNMT3B 	 U 	 Inf 	 0.08974359 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DNMT3B 	 LR 	 0.1823385 	 0.08974359 	 2.031772 	 1.564012 	 -102.1975 	 -101.6757 	 0.4376125 	 -3530.438 	 -3530.426 	 29.30763 	 -87.28184 
DNMT3B 	 N1 	 0.1006371 	 0.08974359 	 1.121385 	 1.57556 	 -116.757 	 -115.666 	 0.2314654 	 -6180.203 	 -6180.178 	 2.072452 	 -153.5897 
DNMT3B 	 N2 	 0.1132371 	 0.08974359 	 1.261785 	 1.615618 	 -111.3237 	 -106.9027 	 0.2264743 	 -6910.074 	 -6909.99 	 0.9936164 	 -163.3731 
DNMT3B 	 N3 	 0.1412246 	 0.08974359 	 1.573646 	 1.666583 	 -103.8067 	 -92.55666 	 0.2400819 	 -6965.055 	 -6964.873 	 0.9348923 	 -152.128 
KDM5A 	 U 	 Inf 	 0.2205128 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDM5A 	 LR 	 0.3557391 	 0.2205128 	 1.613235 	 1.564012 	 -84.82082 	 -84.29908 	 0.8537738 	 -4092.663 	 -4092.651 	 16.71296 	 -101.8851 
KDM5A 	 N1 	 0.3896512 	 0.2205128 	 1.767023 	 1.57556 	 -81.55996 	 -80.46905 	 0.8961978 	 -4581.592 	 -4581.568 	 10.23431 	 -112.0673 
KDM5A 	 N2 	 0.3130063 	 0.2205128 	 1.419447 	 1.615618 	 -84.88852 	 -80.46746 	 0.6260126 	 -5844.176 	 -5844.092 	 2.88184 	 -135.6874 
KDM5A 	 N3 	 0.3581737 	 0.2205128 	 1.624276 	 1.666583 	 -79.60934 	 -68.35934 	 0.6088953 	 -6661.784 	 -6661.602 	 1.265724 	 -144.2509 
JARID2 	 U 	 Inf 	 0.1948718 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
JARID2 	 LR 	 0.2781099 	 0.1948718 	 1.427143 	 1.564012 	 -91.22153 	 -90.69979 	 0.6674638 	 -5673.372 	 -5673.359 	 3.445452 	 -142.9425 
JARID2 	 N1 	 0.29151 	 0.1948718 	 1.495907 	 1.57556 	 -89.10458 	 -88.01367 	 0.670473 	 -5911.229 	 -5911.205 	 2.711324 	 -146.6034 
JARID2 	 N2 	 0.2953621 	 0.1948718 	 1.515674 	 1.615618 	 -86.39707 	 -81.97602 	 0.5907241 	 -6749.592 	 -6749.508 	 1.166395 	 -159.2047 
JARID2 	 N3 	 0.3462662 	 0.1948718 	 1.776892 	 1.666583 	 -80.48841 	 -69.23841 	 0.5886526 	 -6765.16 	 -6764.978 	 1.141532 	 -146.936 
LOX 	 U 	 Inf 	 0.1008547 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LOX 	 LR 	 0.1843905 	 0.1008547 	 1.828279 	 1.564012 	 -101.9065 	 -101.3848 	 0.4425373 	 -3747.782 	 -3747.769 	 23.5876 	 -92.92713 
LOX 	 N1 	 0.1443534 	 0.1008547 	 1.4313 	 1.57556 	 -107.3776 	 -106.2867 	 0.3320127 	 -4895.233 	 -4895.209 	 7.481389 	 -120.2138 
LOX 	 N2 	 0.1266884 	 0.1008547 	 1.256147 	 1.615618 	 -108.4053 	 -103.9843 	 0.2533767 	 -5526.512 	 -5526.428 	 3.958144 	 -127.4364 
LOX 	 N3 	 0.1294025 	 0.1008547 	 1.283059 	 1.666583 	 -106.0797 	 -94.82969 	 0.2199843 	 -6622.056 	 -6621.874 	 1.316968 	 -143.219 
Sox1 	 U 	 Inf 	 0.03675214 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Sox1 	 LR 	 0.0417013 	 0.03675214 	 1.134663 	 1.564012 	 -140.5561 	 -140.0344 	 0.1000831 	 -7052.067 	 -7052.055 	 0.8691296 	 -178.7527 
Sox1 	 N1 	 0.05101101 	 0.03675214 	 1.387974 	 1.57556 	 -134.4234 	 -133.3325 	 0.1173253 	 -6656.755 	 -6656.731 	 1.28744 	 -165.9677 
Sox1 	 N2 	 0.05157333 	 0.03675214 	 1.403274 	 1.615618 	 -131.7722 	 -127.3511 	 0.1031467 	 -7973.811 	 -7973.726 	 0.3433249 	 -191.0026 
Sox1 	 N3 	 0.05868748 	 0.03675214 	 1.596846 	 1.666583 	 -126.6379 	 -115.3879 	 0.09976872 	 -8403.03 	 -8402.848 	 0.22227 	 -189.4781 
Wnt3 	 U 	 Inf 	 0.02735043 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Wnt3 	 LR 	 0.02081273 	 0.02735043 	 0.7609656 	 1.564012 	 -158.6253 	 -158.1035 	 0.04995056 	 -4889.424 	 -4889.412 	 7.539976 	 -122.5802 
Wnt3 	 N1 	 0.03125565 	 0.02735043 	 1.142785 	 1.57556 	 -147.1593 	 -146.0684 	 0.07188798 	 -6636.757 	 -6636.733 	 1.313419 	 -165.4482 
Wnt3 	 N2 	 0.03380808 	 0.02735043 	 1.236108 	 1.615618 	 -142.7521 	 -138.3311 	 0.06761615 	 -7939.326 	 -7939.242 	 0.3553585 	 -190.1069 
Wnt3 	 N3 	 0.03738263 	 0.02735043 	 1.366803 	 1.666583 	 -138.3645 	 -127.1145 	 0.06355048 	 -8847.426 	 -8847.245 	 0.1425853 	 -201.0208 
Gata6 	 U 	 Inf 	 0.07948718 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
Gata6 	 LR 	 0.164662 	 0.07948718 	 2.071555 	 1.564012 	 -104.8487 	 -104.3269 	 0.3951889 	 -4542.578 	 -4542.566 	 10.66235 	 -113.5712 
Gata6 	 N1 	 0.1974457 	 0.07948718 	 2.483995 	 1.57556 	 -99.23445 	 -98.14354 	 0.4541252 	 -4814.78 	 -4814.756 	 8.107508 	 -118.1242 
Gata6 	 N2 	 0.1810675 	 0.07948718 	 2.277945 	 1.615618 	 -99.11971 	 -94.69866 	 0.3621349 	 -5918.881 	 -5918.796 	 2.674597 	 -137.6278 
Gata6 	 N3 	 0.1883769 	 0.07948718 	 2.369903 	 1.666583 	 -96.31625 	 -85.06625 	 0.3202407 	 -6454.099 	 -6453.918 	 1.557561 	 -138.8565 
DPPA2 	 U 	 Inf 	 0.04230769 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DPPA2 	 LR 	 0.05943475 	 0.04230769 	 1.404821 	 1.564012 	 -131.3431 	 -130.8214 	 0.1426434 	 -4565.174 	 -4565.162 	 10.42436 	 -114.1581 
DPPA2 	 N1 	 0.02757782 	 0.04230769 	 0.6518393 	 1.57556 	 -150.4142 	 -149.3233 	 0.06342898 	 -7522.146 	 -7522.121 	 0.5423357 	 -188.4453 
DPPA2 	 N2 	 0.03181159 	 0.04230769 	 0.7519103 	 1.615618 	 -144.3347 	 -139.9137 	 0.06362318 	 -7820.309 	 -7820.225 	 0.4002244 	 -187.0155 
DPPA2 	 N3 	 0.03739773 	 0.04230769 	 0.8839463 	 1.666583 	 -138.354 	 -127.104 	 0.06357614 	 -8541.543 	 -8541.362 	 0.1935465 	 -193.0758 
SALL1 	 U 	 Inf 	 0.2282051 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL1 	 LR 	 0.2581903 	 0.2282051 	 1.131396 	 1.564012 	 -93.15384 	 -92.6321 	 0.6196567 	 -4648.23 	 -4648.218 	 9.59433 	 -116.3154 
SALL1 	 N1 	 0.2400652 	 0.2282051 	 1.051971 	 1.57556 	 -94.15283 	 -93.06193 	 0.55215 	 -5605.518 	 -5605.494 	 3.679742 	 -138.6628 
SALL1 	 N2 	 0.3213325 	 0.2282051 	 1.408086 	 1.615618 	 -84.20594 	 -79.78488 	 0.6426649 	 -5599.598 	 -5599.514 	 3.679448 	 -129.3347 
SALL1 	 N3 	 0.3301495 	 0.2282051 	 1.446723 	 1.666583 	 -81.72762 	 -70.47762 	 0.5612542 	 -6492.369 	 -6492.188 	 1.499136 	 -139.8505 
NR0B1.DAX1. 	 U 	 Inf 	 0.02222222 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NR0B1.DAX1. 	 LR 	 0.02376953 	 0.02222222 	 1.069629 	 1.564012 	 -155.1714 	 -154.6497 	 0.05704688 	 -6183.26 	 -6183.248 	 2.070264 	 -156.1863 
NR0B1.DAX1. 	 N1 	 0.03411439 	 0.02222222 	 1.535147 	 1.57556 	 -144.8838 	 -143.7929 	 0.07846309 	 -7504.121 	 -7504.097 	 0.5521895 	 -187.9772 
NR0B1.DAX1. 	 N2 	 0.0298132 	 0.02222222 	 1.341594 	 1.615618 	 -146.0216 	 -141.6005 	 0.05962639 	 -8893.875 	 -8893.79 	 0.1369385 	 -214.9004 
NR0B1.DAX1. 	 N3 	 0.03514552 	 0.02222222 	 1.581548 	 1.666583 	 -139.9689 	 -128.7189 	 0.05974738 	 -9431.416 	 -9431.234 	 0.07956181 	 -216.1894 
TCF3 	 U 	 Inf 	 0.1773504 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TCF3 	 LR 	 0.5042592 	 0.1773504 	 2.843293 	 1.564012 	 -75.74961 	 -75.22787 	 1.210222 	 -3767.925 	 -3767.913 	 23.11768 	 -93.45034 
TCF3 	 N1 	 0.4119364 	 0.1773504 	 2.322725 	 1.57556 	 -80.11392 	 -79.02301 	 0.9474536 	 -4749.74 	 -4749.716 	 8.651789 	 -116.4348 
TCF3 	 N2 	 0.4762555 	 0.1773504 	 2.685392 	 1.615618 	 -73.97551 	 -69.55445 	 0.952511 	 -5009.587 	 -5009.503 	 6.63384 	 -114.0098 
TCF3 	 N3 	 0.5137868 	 0.1773504 	 2.897014 	 1.666583 	 -70.2288 	 -58.9788 	 0.8734375 	 -5286.55 	 -5286.369 	 5.000329 	 -108.5305 
PTPN6 	 U 	 Inf 	 0.04145299 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PTPN6 	 LR 	 0.08643997 	 0.04145299 	 2.085253 	 1.564012 	 -121.6043 	 -121.0825 	 0.2074559 	 -5131.367 	 -5131.355 	 5.921072 	 -128.8644 
PTPN6 	 N1 	 0.08392081 	 0.04145299 	 2.024481 	 1.57556 	 -121.4798 	 -120.3889 	 0.1930179 	 -5750.397 	 -5750.373 	 3.183904 	 -142.4259 
PTPN6 	 N2 	 0.09144487 	 0.04145299 	 2.20599 	 1.615618 	 -116.8812 	 -112.4601 	 0.1828897 	 -6195.384 	 -6195.299 	 2.029059 	 -144.8097 
PTPN6 	 N3 	 0.1129419 	 0.04145299 	 2.724578 	 1.666583 	 -109.6171 	 -98.3671 	 0.1920012 	 -7009.671 	 -7009.489 	 0.8941378 	 -153.2869 
USP16 	 U 	 Inf 	 0.1961538 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
USP16 	 LR 	 0.2354299 	 0.1961538 	 1.200231 	 1.564012 	 -95.55321 	 -95.03147 	 0.5650318 	 -3674.741 	 -3674.729 	 25.37309 	 -91.02996 
USP16 	 N1 	 0.2380537 	 0.1961538 	 1.213607 	 1.57556 	 -94.3716 	 -93.28069 	 0.5475236 	 -3825.604 	 -3825.58 	 21.77971 	 -92.43126 
USP16 	 N2 	 0.2273693 	 0.1961538 	 1.159138 	 1.615618 	 -93.19936 	 -88.77831 	 0.4547386 	 -5617.566 	 -5617.482 	 3.61399 	 -129.8014 
USP16 	 N3 	 0.2159538 	 0.1961538 	 1.100941 	 1.666583 	 -92.76413 	 -81.51413 	 0.3671215 	 -6073.97 	 -6073.788 	 2.277027 	 -128.983 
SETD1A 	 U 	 Inf 	 0.1923077 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SETD1A 	 LR 	 0.3119695 	 0.1923077 	 1.622242 	 1.564012 	 -88.23442 	 -87.71268 	 0.7487269 	 -3508.576 	 -3508.564 	 29.95476 	 -86.71399 
SETD1A 	 N1 	 0.2878585 	 0.1923077 	 1.496864 	 1.57556 	 -89.43231 	 -88.34141 	 0.6620746 	 -3983.826 	 -3983.802 	 18.59541 	 -96.54094 
SETD1A 	 N2 	 0.3281516 	 0.1923077 	 1.706389 	 1.615618 	 -83.65995 	 -79.2389 	 0.6563033 	 -5219.667 	 -5219.583 	 5.377986 	 -119.4664 
SETD1A 	 N3 	 0.3893144 	 0.1923077 	 2.024435 	 1.666583 	 -77.44174 	 -66.19174 	 0.6618345 	 -5676.876 	 -5676.695 	 3.385724 	 -118.6689 
HDAC2 	 U 	 Inf 	 0.1542735 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HDAC2 	 LR 	 0.1314239 	 0.1542735 	 0.8518891 	 1.564012 	 -110.7108 	 -110.1891 	 0.3154174 	 -5332.56 	 -5332.548 	 4.842958 	 -134.0902 
HDAC2 	 N1 	 0.1351881 	 0.1542735 	 0.8762883 	 1.57556 	 -109.0832 	 -107.9923 	 0.3109326 	 -5875.616 	 -5875.591 	 2.809524 	 -145.6783 
HDAC2 	 N2 	 0.1611233 	 0.1542735 	 1.0444 	 1.615618 	 -102.1539 	 -97.73285 	 0.3222466 	 -6513.275 	 -6513.19 	 1.476979 	 -153.0666 
HDAC2 	 N3 	 0.1869068 	 0.1542735 	 1.211529 	 1.666583 	 -96.51995 	 -85.26995 	 0.3177416 	 -6491.425 	 -6491.244 	 1.500551 	 -139.826 
LUM 	 U 	 Inf 	 0.1457265 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LUM 	 LR 	 0.722621 	 0.1457265 	 4.958748 	 1.564012 	 -66.39495 	 -65.87321 	 1.73429 	 -4048.201 	 -4048.189 	 17.47203 	 -100.7302 
LUM 	 N1 	 0.4594975 	 0.1457265 	 3.15315 	 1.57556 	 -77.27304 	 -76.18213 	 1.056844 	 -7389.402 	 -7389.378 	 0.6192418 	 -184.9975 
LUM 	 N2 	 0.5445367 	 0.1457265 	 3.736703 	 1.615618 	 -70.492 	 -66.07095 	 1.089073 	 -7501.489 	 -7501.405 	 0.5503348 	 -178.7345 
LUM 	 N3 	 0.6355843 	 0.1457265 	 4.361488 	 1.666583 	 -64.69765 	 -53.44765 	 1.080493 	 -8080.113 	 -8079.932 	 0.3068892 	 -181.0906 
SOX13 	 U 	 Inf 	 0.1991453 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SOX13 	 LR 	 0.3094706 	 0.1991453 	 1.553994 	 1.564012 	 -88.44352 	 -87.92178 	 0.7427294 	 -3803.889 	 -3803.877 	 22.30185 	 -94.38447 
SOX13 	 N1 	 0.3521632 	 0.1991453 	 1.768373 	 1.57556 	 -84.19005 	 -83.09914 	 0.8099753 	 -4006.846 	 -4006.822 	 18.17265 	 -97.13885 
SOX13 	 N2 	 0.3816971 	 0.1991453 	 1.916677 	 1.615618 	 -79.73001 	 -75.30895 	 0.7633943 	 -4621.347 	 -4621.263 	 9.777034 	 -103.9256 
SOX13 	 N3 	 0.4234641 	 0.1991453 	 2.126408 	 1.666583 	 -75.25563 	 -64.00563 	 0.719889 	 -5701.193 	 -5701.011 	 3.304468 	 -119.3005 
SMAD4 	 U 	 Inf 	 0.1948718 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SMAD4 	 LR 	 0.2946499 	 0.1948718 	 1.512019 	 1.564012 	 -89.71948 	 -89.19774 	 0.7071598 	 -4348.627 	 -4348.615 	 12.94198 	 -108.5335 
SMAD4 	 N1 	 0.2975177 	 0.1948718 	 1.526735 	 1.57556 	 -88.5742 	 -87.48329 	 0.6842906 	 -3914.439 	 -3914.415 	 19.93012 	 -94.73868 
SMAD4 	 N2 	 0.194837 	 0.1948718 	 0.9998216 	 1.615618 	 -97.21407 	 -92.79302 	 0.3896741 	 -5780.179 	 -5780.094 	 3.072103 	 -134.0252 
SMAD4 	 N3 	 0.2358884 	 0.1948718 	 1.21048 	 1.666583 	 -90.46848 	 -79.21848 	 0.4010103 	 -5983.471 	 -5983.289 	 2.492483 	 -126.6324 
SEMA6A 	 U 	 Inf 	 0.06623932 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SEMA6A 	 LR 	 0.2161706 	 0.06623932 	 3.263479 	 1.564012 	 -97.77219 	 -97.25045 	 0.5188094 	 -3616.892 	 -3616.88 	 26.88263 	 -89.5274 
SEMA6A 	 N1 	 0.1038116 	 0.06623932 	 1.56722 	 1.57556 	 -115.9495 	 -114.8586 	 0.2387667 	 -6208.145 	 -6208.121 	 2.015399 	 -154.3155 
SEMA6A 	 N2 	 0.123923 	 0.06623932 	 1.870837 	 1.615618 	 -108.9792 	 -104.5581 	 0.247846 	 -6202.134 	 -6202.05 	 2.015422 	 -144.985 
SEMA6A 	 N3 	 0.1288922 	 0.06623932 	 1.945856 	 1.666583 	 -106.1824 	 -94.93243 	 0.2191167 	 -6288.931 	 -6288.75 	 1.836982 	 -134.5664 
GAL 	 U 	 Inf 	 0.1055556 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GAL 	 LR 	 0.09796623 	 0.1055556 	 0.9281012 	 1.564012 	 -118.3498 	 -117.828 	 0.235119 	 -4920.242 	 -4920.23 	 7.311379 	 -123.3807 
GAL 	 N1 	 0.1137286 	 0.1055556 	 1.077429 	 1.57556 	 -113.5773 	 -112.4864 	 0.2615757 	 -5909.033 	 -5909.008 	 2.71728 	 -146.5463 
GAL 	 N2 	 0.1397813 	 0.1055556 	 1.324244 	 1.615618 	 -105.8483 	 -101.4272 	 0.2795626 	 -6167.644 	 -6167.559 	 2.086075 	 -144.0892 
GAL 	 N3 	 0.1613998 	 0.1055556 	 1.52905 	 1.666583 	 -100.3348 	 -89.08482 	 0.2743796 	 -6280.591 	 -6280.409 	 1.852352 	 -134.3498 
SALL4 	 U 	 Inf 	 0.1307692 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL4 	 LR 	 0.2404872 	 0.1307692 	 1.83902 	 1.564012 	 -95.00062 	 -94.47888 	 0.5771693 	 -4464.19 	 -4464.178 	 11.53088 	 -111.5351 
SALL4 	 N1 	 0.1735558 	 0.1307692 	 1.327191 	 1.57556 	 -102.5875 	 -101.4966 	 0.3991782 	 -5267.795 	 -5267.771 	 5.156345 	 -129.8908 
SALL4 	 N2 	 0.2154058 	 0.1307692 	 1.647221 	 1.615618 	 -94.6047 	 -90.18365 	 0.4308117 	 -6618.888 	 -6618.803 	 1.329086 	 -155.8098 
SALL4 	 N3 	 0.243952 	 0.1307692 	 1.865516 	 1.666583 	 -89.59455 	 -78.34455 	 0.4147184 	 -7133.044 	 -7132.862 	 0.7904563 	 -156.4914 
HESX1 	 U 	 Inf 	 0.05470085 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HESX1 	 LR 	 0.1079699 	 0.05470085 	 1.973825 	 1.564012 	 -115.8218 	 -115.3001 	 0.2591278 	 -4613.251 	 -4613.239 	 9.935519 	 -115.4069 
HESX1 	 N1 	 0.08977018 	 0.05470085 	 1.641111 	 1.57556 	 -119.7279 	 -118.637 	 0.2064714 	 -5359.953 	 -5359.929 	 4.70282 	 -132.2845 
HESX1 	 N2 	 0.05754278 	 0.05470085 	 1.051954 	 1.615618 	 -128.9246 	 -124.5035 	 0.1150856 	 -5658.524 	 -5658.439 	 3.469103 	 -130.8653 
HESX1 	 N3 	 0.07462534 	 0.05470085 	 1.364244 	 1.666583 	 -120.3913 	 -109.1413 	 0.1268631 	 -6965.451 	 -6965.27 	 0.9345219 	 -152.1384 
CCR7 	 U 	 Inf 	 0.02222222 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCR7 	 LR 	 0.01966349 	 0.02222222 	 0.884857 	 1.564012 	 -160.1021 	 -159.5804 	 0.04719237 	 -6184.531 	 -6184.519 	 2.067636 	 -156.2193 
CCR7 	 N1 	 0.02697007 	 0.02222222 	 1.213653 	 1.57556 	 -150.9936 	 -149.9027 	 0.06203115 	 -6607.134 	 -6607.11 	 1.352868 	 -164.6788 
CCR7 	 N2 	 0.0302918 	 0.02222222 	 1.363131 	 1.615618 	 -145.6075 	 -141.1865 	 0.0605836 	 -7086.717 	 -7086.632 	 0.8328761 	 -167.9612 
CCR7 	 N3 	 0.03104898 	 0.02222222 	 1.397204 	 1.666583 	 -143.1911 	 -131.9411 	 0.05278326 	 -7380.557 	 -7380.376 	 0.617293 	 -162.9203 
PRDM14 	 U 	 Inf 	 0.03034188 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PRDM14 	 LR 	 0.2246241 	 0.03034188 	 7.403105 	 1.564012 	 -96.77482 	 -96.25308 	 0.5390979 	 -3417.643 	 -3417.631 	 32.80331 	 -84.35212 
PRDM14 	 N1 	 0.02798655 	 0.03034188 	 0.9223736 	 1.57556 	 -150.0317 	 -148.9408 	 0.06436906 	 -6318.681 	 -6318.657 	 1.804696 	 -157.1865 
PRDM14 	 N2 	 0.0408603 	 0.03034188 	 1.346663 	 1.615618 	 -137.8262 	 -133.4051 	 0.08172059 	 -6514.139 	 -6514.054 	 1.475705 	 -153.089 
PRDM14 	 N3 	 0.03685545 	 0.03034188 	 1.214673 	 1.666583 	 -138.7337 	 -127.4837 	 0.06265427 	 -6971.475 	 -6971.294 	 0.9289149 	 -152.2948 
COL3A1 	 U 	 Inf 	 0.0457265 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
COL3A1 	 LR 	 0.1997551 	 0.0457265 	 4.368476 	 1.564012 	 -99.82557 	 -99.30383 	 0.4794122 	 -3692.161 	 -3692.149 	 24.93535 	 -91.48244 
